Dataset,IR,Scheme,Recall,Precision,F1,BAcc,AUC,cost_r1,cost_r2,cost_r5,cost_r10,cost_r20,cost_r50
ionosphere,1.7857142857142858,type_bacc_oof,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9673777777777778,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
ionosphere,1.7857142857142858,type_f1_oof,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9673777777777778,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
ionosphere,1.7857142857142858,type_gmean_oof,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9673777777777778,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
ionosphere,1.7857142857142858,type_recall_oof,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9672000000000001,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
ionosphere,1.7857142857142858,type_recall_train,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9673777777777778,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
ionosphere,1.7857142857142858,uniform,0.8726153846153846,0.9409130434782608,0.9052312414327434,0.9207521367521367,0.9675555555555556,0.06559356136820925,0.11122736418511066,0.24812877263581487,0.47629778672032186,0.9326358148893361,2.301649899396378
iris_setosa,2.0,bias_prop_oof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,stacking_cost,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type_bacc_oof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type_f1_oof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type_gmean_oof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type_recall_oof,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,type_recall_train,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iris_setosa,2.0,uniform,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pima_diabetes,1.8656716417910448,bias_prop_oof,0.7388539482879105,0.6346424648502287,0.6811324304278893,0.7534269741439552,0.832443745632425,0.2422714540361599,0.3334097275273746,0.6068245480010186,1.062515915457092,1.9738986503692384,4.708046855105679
pima_diabetes,1.8656716417910448,stacking_cost,0.8655485674353599,0.5232412014586081,0.6509684410615175,0.7187742837176799,0.8222103424178895,0.32560054324760207,0.3724896019013666,0.5131567778626602,0.7476020711314829,1.2164926576691282,2.6231644172820645
pima_diabetes,1.8656716417910448,type,0.7276030747728861,0.6362202470915692,0.6775173195338157,0.7508015373864431,0.8321027253668764,0.2422714540361599,0.3373228079110432,0.622476869535693,1.0977336389101096,2.0482471776589426,4.899787793905441
pima_diabetes,1.8656716417910448,type_bacc_oof,0.7276030747728861,0.6340697094571606,0.6762794769166627,0.749801537386443,0.8319902166317259,0.2435701553348612,0.33862150920974454,0.6237755708343944,1.099032340208811,2.0495458789576437,4.901086495204142
